id,title,description,availability,condition,price,link,image_link,brand,product_type
47105,Controlador de motor de cortina MINS Lifesmart,Convierte tu motor de cortina tradicional en uno inteligente. - No es necesario dañar la pared para realizar cableado adicional - Actualice los motores de la puerta del garaje fácilmente - Tarea programada - Control de voz General - Unidad de control Relé: enclavamiento magnético de 2 A - Temperatura de funcionamiento: -5 ~ 45 °C - Humedad de funcionamiento: 5 ~ 90% - Fuente de alimentación: 3 V CC - Consumo estático:,in stock,new,88999.00 ARS,https://www.theblueboxmarket.com/product/47105-Controlador-de-motor-de-cortina-MINS-Lifesmart-LIFESMART/,https://d17riqmt8yes2m.cloudfront.net/images/251708/886699371887.JPG,LIFESMART,
47106,"Enchufe inteligente LifeSmart (ZigBee US, con monitor de consumo de energía)","Smart Plug (ZigBee US, con monitor de consumo de energía) Automatización del hogar sin interrupciones Convierte tus electrodomésticos tradicionales en dispositivos inteligentes con el enchufe estadounidense LifeSmart. Compatible con ZigBee 3.0, amplio rango de voltaje y monitorización de energía. Controla desde la app, programa horarios y optimiza el consumo de energía para una automatización del hogar cómoda y eficiente. Monitor de energía Seguimiento y gestión del consumo de energía Amplio",in stock,new,63999.00 ARS,https://www.theblueboxmarket.com/product/47106-Enchufe-inteligente-LifeSmart-ZigBee-US-con-monitor-de-consumo-de-energya-LIFESMART/,https://d17riqmt8yes2m.cloudfront.net/images/251708/368351298608.JPG,LIFESMART,
47119,Mini control remoto universal LifeSmart,"Mini SPOT Un control remoto IR para simplificar tu vida al interactuar con todos los sistemas de hogar inteligente LifeSmart SPOT Mini, un minicontrolador remoto universal, un producto fantástico para simplificar tu vida. No solo reemplaza los controles remotos tradicionales, sino que también interactúa con otros productos LifeSmart a través de Smart Station. Televisores, aires acondicionados, ventiladores y cualquier dispositivo infrarrojo se pueden controlar con este SPOT Mini. Con una confi",in stock,new,67999.00 ARS,https://www.theblueboxmarket.com/product/47119-Mini-control-remoto-universal-LifeSmart-LIFESMART/,https://d17riqmt8yes2m.cloudfront.net/images/251708/71090713717.JPG,LIFESMART,
47121,Sensor de movimiento LifeSmart PRO,"Sensor de movimiento PRO Sensor de movimiento PRO: detección PIR avanzada y activación de dispositivo inteligente para mayor comodidad. El sensor de movimiento LifeSmart PRO utiliza tecnología de detección infrarroja piroeléctrica para detectar movimiento a través de los cambios causados por el movimiento humano. Integra señales de estado de movimiento e iluminación en el sistema LifeSmart. Al detectar movimiento, se conecta de forma inteligente para enviar notificaciones o activar la interacc",in stock,new,71999.00 ARS,https://www.theblueboxmarket.com/product/47121-Sensor-de-movimiento-LifeSmart-PRO-LIFESMART/,https://d17riqmt8yes2m.cloudfront.net/images/251708/889438068666.PNG,LIFESMART,
47145,Kit x4 Cámara de Seguridad Solar Gadnic Lente Dual IP65 FullHD,"Protección continua sin cables: El panel solar incluido mantiene la cámara cargada todo el día, sin depender de enchufes ni instalaciones eléctricas. Vigilancia remota desde la app: Visualizá en vivo desde cualquier lugar mediante la app integrada. Ideal para controlar el hogar o comercio. Cobertura amplia con lente dual: Ofrece una vista panorámica combinando dos lentes para mayor detalle y amplitud de visión. Instalación simple y resistente: Diseñada para uso exterior, se fija fácilmente a",in stock,new,495299.00 ARS,https://www.theblueboxmarket.com/product/47145-Kit-x4-Cymara-de-Seguridad-Solar-Gadnic-Lente-Dual-IP65-FullHD-GADNIC/,https://d17riqmt8yes2m.cloudfront.net/images/247683/833621478133.jpg,GADNIC,
47148,Linterna Recargable Gadnic CS Q001 Compacta RGB 6500K 2W USB C Clip,Iluminacion versatil en tamaño compacto La linterna Gadnic CS Q001 esta diseñada para ofrecer iluminacion potente en un formato pequeño. Combina luz blanca 6500K con modos RGB para adaptarse a distintas situaciones. Su potencia de 2W brinda un buen nivel de brillo. Es ideal para llevar siempre encima. Diseño resistente y portatil Fabricada en PC y aleacion de zinc ofrece una estructura solida y duradera. Su tamaño compacto permite transportarla facilmente en bolsillos o mochilas. El clip integr,in stock,new,35549.00 ARS,https://www.theblueboxmarket.com/product/47148-Linterna-Recargable-Gadnic-CS-Q001-Compacta-RGB-6500K-2W-USB-C-Clip-GADNIC/,https://d17riqmt8yes2m.cloudfront.net/images/247683/750556019423.jpg,GADNIC,
47160,Neumatico Sonix Xcomfort S7 205/60r16 92v V,"El neumático Sonix XComfort S7 205/60R16 92V es la elección ideal para quienes buscan un equilibrio entre confort y rendimiento. Con un diseño radial y un ancho de sección de 205 mm, ofrece una excelente adherencia y estabilidad en diversas condiciones de manejo. Su relación de aspecto de 60 garantiza una conducción suave, mientras que el diámetro de la llanta de 16 pulgadas se adapta a una amplia gama de vehículos, incluidos autos y camionetas. Con un índice de carga de 92, este neumático es",in stock,new,270249.00 ARS,https://www.theblueboxmarket.com/product/47160-Neumatico-Sonix-Xcomfort-S7-20560r16-92v-V-Sonix/,https://http2.mlstatic.com/D_948253-MLA104459183606_012026-O.jpg,Sonix,
47161,Neumático Sonix Xcomfort S7 165/60r14 75h H,"El neumático Sonix XComfort S7 165/60R14 75H es la elección perfecta para aquellos que buscan un equilibrio entre comodidad y rendimiento en la carretera. Diseñado específicamente para autos, este neumático radial proporciona una estabilidad óptima y una excelente tracción en diversas condiciones. Con un ancho de sección de 165 mm y un diámetro de llanta de 14 pulgadas, se adapta a una variedad de vehículos, ofreciendo una conducción suave y segura. El índice de carga de 75 asegura que este neu",in stock,new,140629.30 ARS,https://www.theblueboxmarket.com/product/47161-Neumytico-Sonix-Xcomfort-S7-16560r14-75h-H-Sonix/,https://http2.mlstatic.com/D_814776-MLA105008867657_012026-O.jpg,Sonix,
47174,Cabezal amortiguador Therabody,"Cabezal amortiguador El cabezal amortiguador proporciona un alivio reconfortante para grupos musculares tanto grandes como pequeños. Trabaja las contracturas rebeldes y las áreas sensibles con un tratamiento de bajo impacto, delicado pero firme, para ayudar a aliviar dolores y molestias. Alivio delicado para contracturas difíciles y puntos sensibles Ataca las contracturas persistentes y mejora la recuperación con un alivio delicado pero firme, incluso en las áreas sensibles del cuerpo. ESP",in stock,new,72899.00 ARS,https://www.theblueboxmarket.com/product/47174-Cabezal-amortiguador-Therabody-Therabody/,https://d17riqmt8yes2m.cloudfront.net/images/251708/523426150308.PNG,Therabody,
47191,TV Samsung 77&quot; OLED S90F 4K Samsung Vision AI Smart TV,"Televisor Samsung OLED S90F de 77 pulgadas, modelo 2025, con resolución 4K y procesador NQ4 AI Gen3. Es un Smart TV premium que combina la tecnología OLED HDR+ con funciones avanzadas de inteligencia artificial para optimizar imagen, sonido y experiencia de juego.",in stock,new,7899999.00 ARS,https://www.theblueboxmarket.com/product/47191-TV-Samsung-77-OLED-S90F-4K-Samsung-Vision-AI-Smart-TV-Samsung/,https://samsungar.vteximg.com.br/arquivos/ids/217556/QN77S90FAGXZB.png,Samsung,
47192,TV Samsung 65&quot; Neo QLED QN70F 4K Samsung Vision AI Smart TV,"Televisor Samsung Neo QLED QN70F de 65 pulgadas, modelo 2025, con resolución 4K y funciones avanzadas de Smart TV impulsadas por Vision AI. Es un equipo premium dentro de la línea QLED, diseñado para ofrecer alta calidad de imagen, sonido envolvente y conectividad inteligente",in stock,new,2299999.00 ARS,https://www.theblueboxmarket.com/product/47192-TV-Samsung-65-Neo-QLED-QN70F-4K-Samsung-Vision-AI-Smart-TV-Samsung/,https://products-service-files-pe-prod.s3.us-east-2.amazonaws.com/product-images/Tienda-Oficial-Samsung/139803/8d602502da5b/medium/bf6e440e-70bd-45ed-8cef-c3b4de00323c.webp,Samsung,
47193,TV Samsung 65&quot; OLED S90F 4K Samsung Vision AI Smart TV,"Televisor Samsung OLED S90F de 65 pulgadas, modelo 2025, con resolución 4K UHD y procesador NQ4 AI Gen3. Es parte de la línea premium de Samsung, diseñada para ofrecer negros perfectos, colores vibrantes y funciones avanzadas de inteligencia artificial",in stock,new,3689999.00 ARS,https://www.theblueboxmarket.com/product/47193-TV-Samsung-65-OLED-S90F-4K-Samsung-Vision-AI-Smart-TV-Samsung/,https://samsungar.vteximg.com.br/arquivos/ids/217104/QN65S90FAGXZB.png,Samsung,
47194,TV Samsung 55&quot; OLED S85F 4K Samsung Vision AI Smart TV,"Televisor Samsung OLED S85F de 55 pulgadas, modelo 2025, con resolución 4K UHD y procesador NQ4 AI Gen2. Es parte de la nueva línea OLED de Samsung, diseñada para ofrecer negros profundos, colores vibrantes y funciones inteligentes optimizadas para entretenimiento y videojuegos",in stock,new,2699999.00 ARS,https://www.theblueboxmarket.com/product/47194-TV-Samsung-55-OLED-S85F-4K-Samsung-Vision-AI-Smart-TV-Samsung/,https://products-service-files-pe-prod.s3.us-east-2.amazonaws.com/product-images/Tienda-Oficial-Samsung/139805/586bb9c08f1d/medium/71e2c859-924d-4390-85ea-f296eafaa820.webp,Samsung,
47195,iPhone Air 512GB - Oro Claro,"""DiseñoEl nuevo iPhone Air es tan increíblemente fino y ligero que parece desafiar las leyes de la física. Con solo 0,56 cm de grosor y 165 gramos de peso,3 es el iPhone más fino de todos los tiempos. Y aun así tiene una espectacular pantalla de 6,5 pulgadas4 y toda la potencia del chip A19 Pro. No te lo creerás hasta que lo estés tocando.Cámara frontal Center Stage de 18 MpxLa nueva cámara frontal te da opciones de sobra para encuadrar tus fotos y vídeos como quieras. Toca para ampliar el campo",in stock,new,2999999.25 ARS,https://www.theblueboxmarket.com/product/47195-iPhone-Air-512GB-Oro-Claro-MG2U4BEA-Apple/,https://products-service-files-pe-prod.s3.us-east-2.amazonaws.com/product-images/MacStation/MG2U4BE-A/37306eefd087/medium/88d05f08-5d0a-41a4-bd77-7ca5bc1ae7ba.webp,Apple,
47196,iPhone Air 512GB - Azul Cielo,"""DiseñoEl nuevo iPhone Air es tan increíblemente fino y ligero que parece desafiar las leyes de la física. Con solo 0,56 cm de grosor y 165 gramos de peso,3 es el iPhone más fino de todos los tiempos. Y aun así tiene una espectacular pantalla de 6,5 pulgadas4 y toda la potencia del chip A19 Pro. No te lo creerás hasta que lo estés tocando.Cámara frontal Center Stage de 18 MpxLa nueva cámara frontal te da opciones de sobra para encuadrar tus fotos y vídeos como quieras. Toca para ampliar el campo",in stock,new,3999999.00 ARS,https://www.theblueboxmarket.com/product/47196-iPhone-Air-512GB-Azul-Cielo-MG2V4BEA-Apple/,https://products-service-files-pe-prod.s3.us-east-2.amazonaws.com/product-images/MacStation/MG2V4BE-A/45b8d8e181e8/medium/837bc464-43d9-4ac2-b8bc-fa0752905743.webp,Apple,
47197,98&quot; Crystal UHD DU9000 4K Tizen OS Smart TV,98&quot; Crystal UHD DU9000 4K Tizen OS Smart TV,in stock,new,6999999.00 ARS,https://www.theblueboxmarket.com/product/47197-98-Crystal-UHD-DU9000-4K-Tizen-OS-Smart-TV-Samsung/,https://d17riqmt8yes2m.cloudfront.net/images/245285/17241522975.png,Samsung,
47200,Accesorio de cuña Therabody,"Accesorio de cuña El accesorio de cuña aplica una presión firme para tratar los omóplatos y la banda iliotibial con precisión. Ideal para movimientos de raspado y limpieza, imita técnicas similares de tejido profundo para mejorar la movilidad y la circulación. Alivie las zonas estrechas con una presión firme y controlada Acelere la recuperación muscular con raspados y lavados específicos para aliviar rápidamente la tensión persistente, mejorar la movilidad y estimular la circulación, para que",in stock,new,72899.00 ARS,https://www.theblueboxmarket.com/product/47200-Accesorio-de-cuya-Therabody-Therabody/,https://d17riqmt8yes2m.cloudfront.net/images/251708/31738806384.png,Therabody,
47205,Cabezal cono Therabody,"Cabezal cono El cabezal de cono se ha diseñado para tratar músculos específicos, centrándose en los puntos gatillo y en áreas musculares más pequeñas como las manos y los pies. También ayuda a romper el tejido cicatricial y proporciona nuestra terapia percusiva más precisa. Alivio localizado para músculos más pequeños La superficie pequeña y el diseño compacto de este cabezal proporciona un tratamiento preciso y concentrado de grupos musculares más pequeños que requieren atención. ESPECIFI",in stock,new,127278.00 ARS,https://www.theblueboxmarket.com/product/47205-Cabezal-cono-Therabody-Therabody/,https://d17riqmt8yes2m.cloudfront.net/images/251708/283188576562.PNG,Therabody,
47239,Cabezal Micropuntas Plus Therabody,"Cabezal Micropuntas Plus El cabezal Plus de micropuntas proporciona una terapia dirigida con unas puntas minúsculas que mejoran la circulación y estimulan grupos musculares más pequeños, lo que lo hace ideal para el alivio específico de áreas problemáticas persistentes. Alivio específico para la tensión muscular persistente Actúa sobre esas molestas zonas problemáticas con un alivio muscular preciso y una mayor estimulación exactamente donde lo necesitas. ESPECIFICACIONES DEL PRODUCTO - Comp",in stock,new,72899.00 ARS,https://www.theblueboxmarket.com/product/47239-Cabezal-Micropuntas-Plus-Therabody-Therabody/,https://d17riqmt8yes2m.cloudfront.net/images/251708/62701359718.PNG,Therabody,
47247,Varita desinflamante Therabody TheraFace Indigo,"TheraFace Desinflama tu piel en cualquier momento y lugar con tratamientos faciales de frío y calor que han demostrado reducir la hinchazón bajo los ojos, mejorar la elasticidad y realzar la luminosidad de la piel. Perfecto para retoques en cualquier lugar, cabe fácilmente en tu bolso para una dosis extra de frescura. Resultados que hablan por sí solos 89% de los participantes informaron que el área de sus ojos se sintió más rejuvenecida después de un uso *Sin retoques. Los pasos del tra",in stock,new,382499.00 ARS,https://www.theblueboxmarket.com/product/47247-Varita-desinflamante-Therabody-TheraFace-Indigo-Therabody/,https://d17riqmt8yes2m.cloudfront.net/images/251708/39884976132.PNG,Therabody,
47251,Hostería &amp; Spa De La Cascada,"**IMPORTANTE**No válido para fines de semana largos, ni vacaciones. Actividad disponible hasta el 20-12-2026.Precio por persona en base doble (mínimo requerido 2 pasajeros)Por reservas comunicarse al +54 9 7078-3010 op 1 | amex@ricale.com&nbsp;Horario de atención: Lun a Vie, 09:30-18.30h.&nbsp;Conectate con lo esencial y disfrutá con todos los sentidos al pie de las sierras de Tandil. Descansá en nuestras habitaciones en medio de un entorno natural único, que junto a una exquisita propuesta gast",in stock,new,1250535.20 ARS,https://www.theblueboxmarket.com/product/47251-Hosterya-Spa-De-La-Cascada-Experiencia-Ricale/,https://market-core.s3.us-east-2.amazonaws.com/productos/large_472512026020916261-%20Hostería%20&%20Spa%20De%20La%20Cascada.png,Ricale,
47252,Amaike Hotel Golf &amp; Spa,"**IMPORTANTE**No válido para fines de semana largos, ni vacaciones. Actividad disponible hasta el 20-12-2026.Precio por persona en base doble (mínimo requerido 2 pasajeros)Por reservas comunicarse al +54 9 7078-3010 op 1 | amex@ricale.comHorario de atención: Lun a Vie, 09:30-18.30h.Viví una experiencia inolvidable de descanso y bienestar en la cima de las Sierras de Tandil.Experiencia Incluye:2 noches de alojamiento en Habitación EjecutivaRégimen: Media PensiónSpa y merienda: Circuito de Spa (sa",in stock,new,789619.20 ARS,https://www.theblueboxmarket.com/product/47252-Amaike-Hotel-Golf-Spa-Experiencia-Ricale/,https://market-core.s3.us-east-2.amazonaws.com/productos/large_472522026020916291-Amaike%20Hotel.png,Ricale,
47254,Smart TV Toshiba 75´´ Google TV 4K 75C450NS,"Smart TV Toshiba 75´´ Google TV 4K 75C450NS Transforma tu hogar en un cine con el impresionante Smart TV 75"" Toshiba, modelo 75C450NS. Este monstruo de pantalla LED te ofrece una experiencia visual de altísima calidad con resolución 4K y una relación de aspecto de 16:9, ideal para sumergirte en tus series y películas favoritas. Equipado con el innovador sistema operativo VIDAA, este televisor se adapta a tus necesidades con acceso directo a plataformas como Amazon Prime, Disney+, Netflix y YouT",in stock,new,1470000.00 ARS,https://www.theblueboxmarket.com/product/47254-Smart-TV-Toshiba-75-Google-TV-4K-75C450NS-Toshiba/,https://d17riqmt8yes2m.cloudfront.net/images/241968/875877302288.png,Toshiba,
47264,Bicicleta Raleigh Urban 1.1 R28&quot; - Talle 21&quot;/XL - Negro/Azul -Cuadro de aluminio- Frenos a discos Hidraulicos- 24 Vel.,"""Comprando este producto adquirís una Bicicleta Raleigh Urban 1.1&nbsp; R28"""" - Talle 21""""/XL - Negro/Azul -Cuadro de aluminio- Frenos a discos Hidraulicos- 24 Vel.&nbsp;- Cuadro: ALUMINIO- Descarrilador Shimano- Llantas de aluminio doble pared- Caja pedalera Sellada- Stem de aluminio-&nbsp; Shifter Shimano- Plato y palanca Shimano- Set de freno a disco hidráulico- Cambio Shimano 7/8- Cubiertas Hartex 700 x 38 Urban Ride- Garantía fabricante 6 meses&nbsp;- Peso máximo soportado: 100kgs.*La ficha",in stock,new,850383.00 ARS,https://www.theblueboxmarket.com/product/47264-Bicicleta-Raleigh-Urban-11-R28-Talle-21XL-NegroAzul-Cuadro-de-aluminio-Frenos-a-discos-Hidraulicos-24-Vel-Urban-11-Raleigh/,https://market-core.s3.us-east-2.amazonaws.com/productos/large_47264202602101342image%20(7).jpg,Raleigh,
47265,Bicicleta Raleigh Urban 1.1 R28&quot; - Talle 21&quot;/XL - Gris/Rojo -Cuadro de aluminio- Frenos a discos Hidraulicos- 24 Vel.,"""Comprando este producto adquirís una Bicicleta Raleigh Urban 1.1&nbsp; R28"""" - Talle 21""""/XL - Gris/Rojo -Cuadro de aluminio- Frenos a discos Hidraulicos- 24 Vel.&nbsp;&nbsp;- Cuadro: ALUMINIO- Descarrilador Shimano- Llantas de aluminio doble pared- Caja pedalera Sellada- Stem de aluminio-&nbsp; Shifter Shimano- Plato y palanca Shimano- Set de freno a disco hidráulico- Cambio Shimano 7/8- Cubiertas Hartex 700 x 38 Urban Ride- Garantía fabricante 6 meses&nbsp;- Peso máximo soportado: 100kgs.*La",in stock,new,850383.00 ARS,https://www.theblueboxmarket.com/product/47265-Bicicleta-Raleigh-Urban-11-R28-Talle-21XL-GrisRojo-Cuadro-de-aluminio-Frenos-a-discos-Hidraulicos-24-Vel-Urban-11-Raleigh/?utm_source=chatgpt.com,https://market-core.s3.us-east-2.amazonaws.com/productos/large_47265202602101344image%20(8).jpg,Raleigh,
47268,Bicicleta Raleigh Rowdy D / Negro/Rosa / Frenos a disco mecánicos / Cuadro de aluminio / 7Vel. / Rodado 20&quot;.,"""Comprando este producto adquirís una Bicicleta Raleigh Rowdy D / Negro/Rosa / Frenos a disco mecánicos / Cuadro de aluminio / 7Vel. / Rodado 20"""".- Cuadro: ALUMINIO- Sistema de freno: Disco mecánico – 160 mm- Pata de cambio: Shimano- Cubierta: R 20 x 2.0- Horquilla: Raleigh c/suspensión R20- Plato/Palanca: Simple especial- Asiento: Raleigh MTB R20- Puños: Goma- Llantas: De aluminio doble pared- Maza: Raleigh 36 agujeros- Cadena: RLH 1/2×3/32×116– 21v- Piñón: Shimano 7v- Juego de dirección: Neco",in stock,new,453902.00 ARS,https://www.theblueboxmarket.com/product/47268-Bicicleta-Raleigh-Rowdy-D-NegroRosa-Frenos-a-disco-mecynicos-Cuadro-de-aluminio-7Vel-Rodado-20-Rowdy-D-Raleigh/,https://market-core.s3.us-east-2.amazonaws.com/productos/large_47268202602101353rosa.jpg,Raleigh,
47269,Bicicleta Raleigh Rowdy D / Blanco/Rosa / Frenos a disco mecánicos / Cuadro de aluminio / 7Vel. / Rodado 20&quot;.,"""Comprando este producto adquirís una Bicicleta Raleigh Rowdy D / Blanco/Rosa / Frenos a disco mecánicos / Cuadro de aluminio / 7Vel. / Rodado 20"""".- Cuadro: ALUMINIO- Sistema de freno: Disco mecánico – 160 mm- Pata de cambio: Shimano- Cubierta: R 20 x 2.0- Horquilla: Raleigh c/suspensión R20- Plato/Palanca: Simple especial- Asiento: Raleigh MTB R20- Puños: Goma- Llantas: De aluminio doble pared- Maza: Raleigh 36 agujeros- Cadena: RLH 1/2×3/32×116– 21v- Piñón: Shimano 7v- Juego de dirección: Nec",in stock,new,453902.00 ARS,https://www.theblueboxmarket.com/product/47269-Bicicleta-Raleigh-Rowdy-D-BlancoRosa-Frenos-a-disco-mecynicos-Cuadro-de-aluminio-7Vel-Rodado-20-Rowdy-D-Raleigh/,https://market-core.s3.us-east-2.amazonaws.com/productos/large_47269202602101402blanco%20rosa.jpg,Raleigh,
47271,Bicicleta Raleigh Rowdy / Negro / Frenos a disco mecánicos / Cuadro de aluminio / 7Vel. / Rodado 20&quot;.,"""Comprando este producto adquirís una Bicicleta Raleigh Rowdy / Negro / Frenos a disco mecánicos / Cuadro de aluminio / 7Vel. / Rodado 20"""".- Cuadro: ALUMINIO- Sistema de freno: Disco mecánico – 160 mm- Pata de cambio: Shimano- Cubierta: R 20 x 2.0- Horquilla: Raleigh c/suspensión R20- Plato/Palanca: Simple especial- Asiento: Raleigh MTB R20- Puños: Goma- Llantas: De aluminio doble pared- Maza: Raleigh 36 agujeros- Cadena: RLH 1/2×3/32×116– 21v- Piñón: Shimano 7v- Juego de dirección: Neco Oversi",in stock,new,512094.00 ARS,https://www.theblueboxmarket.com/product/47271-Bicicleta-Raleigh-Rowdy-Negro-Frenos-a-disco-mecynicos-Cuadro-de-aluminio-7Vel-Rodado-20-Rowdy-Raleigh/,https://market-core.s3.us-east-2.amazonaws.com/productos/large_47271202602101409image%20(9).jpg,Raleigh,
47273,Bicicleta Raleigh Jazzi / Blanco/Violeta / Cuadro de aluminio / Frenos V-Brake / 1Vel. / Rodado 20&quot;,"""Comprando este producto adquirís una Bicicleta Raleigh Jazzi / Blanco/Violeta / Cuadro de aluminio / Frenos V-Brake / 1Vel. / Rodado 20""""- Cuadro: ALUMINIO JAZZI- Horquilla:R20 ALUMINIO- Transmisión: CADENA 1/2×1/8×90X410- PIÑON 18T FULL BALL SHUN FENG- PLATO SOLO 40D RALEIGH JAZZI- PEDALES NENA 1/2 S/BOLILLAS FLOR ROSA FEIMIN- Frenos: SET FRENO V-BRAKE BLANCO P/RALEIGH KIDS NENA- Ruedas: PAR DE RUEDAS JAZZI 20 C/CYC- Otros Accesorios: CANASTO RALEIGH R20 PORTAMUÑECA R20 – RALEIGH.-&nbsp;Garant",in stock,new,381781.00 ARS,https://www.theblueboxmarket.com/product/47273-Bicicleta-Raleigh-Jazzi-BlancoVioleta-Cuadro-de-aluminio-Frenos-VBrake-1Vel-Rodado-20-Jazzi-Raleigh/,https://market-core.s3.us-east-2.amazonaws.com/productos/large_47273202602101416image%20(11).jpg,Raleigh,
47275,Bicicleta Raleigh MXR20 / Verde/Negro / Cuadro de aluminio / Frenos V-Brake / 1Vel / Rodado 20&quot;,"""Comprando este producto adquirís una Bicicleta Raleigh MXR20 / Verde/Negro / Cuadro de aluminio / Frenos V-Brake / 1Vel&nbsp; / Rodado 20""""- Cuadro: ALUMINIO/ACERO- Transmisión: CADENA 1/2×1/8×90- PIÑON 18T FULL BALL SHUN FENG- Frenos: V-Brake- Ruedas: PAR DE RUEDAS MXR 20 C/CYC- PAR DE GUARDABARROS R20.Garantía fabricante 6 meses.*La ficha técnica es a modo informativo, los componentes pueden variar dependiendo el stock de la fábrica.* ¿Cómo calcular el Rodado según la edad?2, 3 y 4años. - Rod",in stock,new,381637.15 ARS,https://www.theblueboxmarket.com/product/47275-Bicicleta-Raleigh-MXR20-VerdeNegro-Cuadro-de-aluminio-Frenos-VBrake-1Vel-Rodado-20-MXR-20-Raleigh/,https://market-core.s3.us-east-2.amazonaws.com/productos/large_47275202602101420image%20(13).jpg,Raleigh,
47284,Cámara de seguridad Gadnic SX19 WiFi interior Full HD Con App y Visión Nocturna,"Vigilancia Full HD siempre activa Controlá tu hogar o negocio con la cámara de seguridad WiFi Gadnic SX19, diseñada para ofrecer tranquilidad las 24 horas. Gracias a su calidad de imagen 3MP Full HD y visión nocturna dual, podés ver cada detalle con nitidez, incluso en completa oscuridad. Doble iluminación para visión perfecta día y noche Incorpora 4 luces blancas y 4 LED infrarrojos de 850nm que garantizan una visión clara hasta 7 metros en condiciones de baja iluminación. La tecnología IR-Cut",in stock,new,41587.00 ARS,https://www.theblueboxmarket.com/product/47284-Cymara-de-seguridad-Gadnic-SX19-WiFi-interior-Full-HD-Con-App-y-Visiyn-Nocturna-GADNIC/,https://d17riqmt8yes2m.cloudfront.net/images/247683/981138875579.jpg,GADNIC,
47387,Heladera Beko Inverter No Frost 401l Black Inox,"Compresor ProSmart™ Inverter Eficiente, duradero y con bajo nivel de ruido. El diseño innovador del compresor Inverter ProSmart™ proporciona un enfriamiento más rápido con menor consumo de energía y un funcionamiento cuatro veces más silencioso que los compresores de refrigeración convencionales. Esto permite que la unidad se adapte más rápidamente a las fluctuaciones de temperatura, manteniendo los alimentos frescos por más tiempo y ahorrando energía. HarvestFresh Inspirado en la natural",in stock,new,1800000.00 ARS,https://www.theblueboxmarket.com/product/47387-Heladera-Beko-Inverter-No-Frost-401l-Black-Inox-Beko/,https://d17riqmt8yes2m.cloudfront.net/images/232302/761277762994.jpg,Beko,
47388,Heladera Beko Inverter No Frost 356L freezer inferior - inox,"Heladera Beko Inverter No Frost 356L Freezer Inferior - inoxidable Compresor ProSmart™ Inverter Eficiente, duradero y con bajo nivel de ruido. El diseño innovador del compresor Inverter ProSmart™ proporciona un enfriamiento más rápido con menor consumo de energía y un funcionamiento cuatro veces más silencioso que los compresores de refrigeración convencionales. Esto permite que la unidad se adapte más rápidamente a las fluctuaciones de temperatura, manteniendo los alimentos frescos por más ti",in stock,new,1900000.00 ARS,https://www.theblueboxmarket.com/product/47388-Heladera-Beko-Inverter-No-Frost-356L-freezer-inferior-inox-Beko/,https://d17riqmt8yes2m.cloudfront.net/images/232302/101410508542.jpg,Beko,
47389,Heladera Beko No Frost 252L Inox,"Tecnología de refrigeración Neofrost Dual Cooling, el No Frost mejorado de Beko Sus 2 sistemas de frío independientes con descongelación automática mantienen un flujo de aire ideal y temperaturas óptimas con un alto nivel de humedad tanto en el congelador como en el frigorífico. Como resultado, los alimentos se mantienen frescos durante más tiempo sin acumulación de escarcha ni transferencia de olores. *La tecnología de refrigeración dual NeoFrost funciona según el principio de no mantener ni",in stock,new,1400000.00 ARS,https://www.theblueboxmarket.com/product/47389-Heladera-Beko-No-Frost-252L-Inox-Beko/,https://d17riqmt8yes2m.cloudfront.net/images/232302/980358236162.jpg,Beko,
47396,"Alfombra Floral Rosa, 140 x 110 cm",Pieza única. Alfombra tejida en lana acrílica. Punch needle con pelo largo y detalles manuales. Diseño de artista.Medidas: 140 x 110 cm.Marca: Tienda Diderot.Art.,in stock,new,1650000.00 ARS,https://www.theblueboxmarket.com/product/47396-Alfombra-Floral-Rosa-140-x-110-cm-Tienda-DiderotArt/,https://products-service-files-pe-prod.s3.us-east-2.amazonaws.com/product-images/TIENDA-DIDEROT_ART/5/6489cc75474b/medium/cbc755e4-e3e7-4d0d-bedb-7bd5bf0089d4.webp,Tienda Diderot.Art,
47399,"Escultura, Néctar [Pieza Única]",Escultura de cerámica esmaltada modelada a mano. Pieza única.Medidas: 25 cm (altura) x 25 x 13 cm.Marca: Tienda Diderot.Art.,in stock,new,187000.00 ARS,https://www.theblueboxmarket.com/product/47399-Escultura-Nyctar-Pieza-yonica-Tienda-DiderotArt/,https://products-service-files-pe-prod.s3.us-east-2.amazonaws.com/product-images/TIENDA-DIDEROT_ART/unknown/cb312e96a203/medium/d9968b26-b703-492f-85a6-07a40de9cb9e.webp,Tienda Diderot.Art,
47400,"Escultura, Pradera [Pieza Única]",Escultura de cerámica esmaltada modelada a mano. Pieza única.Medidas: 28 cm (altura) x 23 x 14 cm.Marca: Tienda Diderot.Art.,in stock,new,247500.00 ARS,https://www.theblueboxmarket.com/product/47400-Escultura-Pradera-Pieza-yonica-Tienda-DiderotArt/,"https://market-core.s3.us-east-2.amazonaws.com/productos/large_47400202602131853Escultura,%20Pradera%20[Pieza%20Única]%201.png",Tienda Diderot.Art,
